frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len,quic
"4774","May 28, 2022 17:17:34.496749000 Pacific Daylight Time","83.630690200","0.000172000","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4775","May 28, 2022 17:17:34.505538900 Pacific Daylight Time","83.639480100","0.008789900","172.17.0.2","74.125.103.201","17","75","eth:ethertype:ip:udp:data","33",
"4776","May 28, 2022 17:17:34.515694800 Pacific Daylight Time","83.649636000","0.010155900","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4777","May 28, 2022 17:17:34.515696100 Pacific Daylight Time","83.649637300","0.000001300","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4778","May 28, 2022 17:17:34.515696700 Pacific Daylight Time","83.649637900","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4779","May 28, 2022 17:17:34.515697400 Pacific Daylight Time","83.649638600","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4780","May 28, 2022 17:17:34.515698100 Pacific Daylight Time","83.649639300","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4781","May 28, 2022 17:17:34.515698700 Pacific Daylight Time","83.649639900","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4782","May 28, 2022 17:17:34.515699300 Pacific Daylight Time","83.649640500","0.000000600","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4783","May 28, 2022 17:17:34.515700100 Pacific Daylight Time","83.649641300","0.000000800","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4784","May 28, 2022 17:17:34.515834400 Pacific Daylight Time","83.649775600","0.000134300","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4785","May 28, 2022 17:17:34.515900900 Pacific Daylight Time","83.649842100","0.000066500","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4786","May 28, 2022 17:17:34.515903200 Pacific Daylight Time","83.649844400","0.000002300","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4787","May 28, 2022 17:17:34.515972000 Pacific Daylight Time","83.649913200","0.000068800","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4788","May 28, 2022 17:17:34.515972900 Pacific Daylight Time","83.649914100","0.000000900","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4789","May 28, 2022 17:17:34.515973600 Pacific Daylight Time","83.649914800","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4790","May 28, 2022 17:17:34.515974300 Pacific Daylight Time","83.649915500","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4791","May 28, 2022 17:17:34.515975000 Pacific Daylight Time","83.649916200","0.000000700","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
"4792","May 28, 2022 17:17:34.516111700 Pacific Daylight Time","83.650052900","0.000136700","172.17.0.2","74.125.103.201","17","76","eth:ethertype:ip:udp:data","34",
"4793","May 28, 2022 17:17:34.516203800 Pacific Daylight Time","83.650145000","0.000092100","172.17.0.2","74.125.103.201","17","76","eth:ethertype:ip:udp:data","34",
"4794","May 28, 2022 17:17:34.516258300 Pacific Daylight Time","83.650199500","0.000054500","172.17.0.2","74.125.103.201","17","76","eth:ethertype:ip:udp:data","34",
"4795","May 28, 2022 17:17:34.516312500 Pacific Daylight Time","83.650253700","0.000054200","172.17.0.2","74.125.103.201","17","76","eth:ethertype:ip:udp:data","34",
"4796","May 28, 2022 17:17:34.516331300 Pacific Daylight Time","83.650272500","0.000018800","74.125.103.201","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250",
