frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"91","May 24, 2022 22:36:02.921646100 PDT","1.948464300","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"92","May 24, 2022 22:36:02.921646800 PDT","1.948465000","0.000000700","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"93","May 24, 2022 22:36:02.921949300 PDT","1.948767500","0.000302500","172.17.0.2","74.125.157.138","17","75","eth:ethertype:ip:udp:data","33"
"94","May 24, 2022 22:36:02.922332600 PDT","1.949150800","0.000383300","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"95","May 24, 2022 22:36:02.922373800 PDT","1.949192000","0.000041200","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"96","May 24, 2022 22:36:02.922374700 PDT","1.949192900","0.000000900","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"97","May 24, 2022 22:36:02.922434500 PDT","1.949252700","0.000059800","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"98","May 24, 2022 22:36:02.922439000 PDT","1.949257200","0.000004500","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"99","May 24, 2022 22:36:02.922534200 PDT","1.949352400","0.000095200","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"100","May 24, 2022 22:36:02.922535100 PDT","1.949353300","0.000000900","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"101","May 24, 2022 22:36:02.924641900 PDT","1.951460100","0.002106800","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"102","May 24, 2022 22:36:02.924693300 PDT","1.951511500","0.000051400","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"103","May 24, 2022 22:36:02.924694200 PDT","1.951512400","0.000000900","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"104","May 24, 2022 22:36:02.924694800 PDT","1.951513000","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"105","May 24, 2022 22:36:02.924695500 PDT","1.951513700","0.000000700","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"106","May 24, 2022 22:36:02.924820300 PDT","1.951638500","0.000124800","172.17.0.2","74.125.157.138","17","75","eth:ethertype:ip:udp:data","33"
"107","May 24, 2022 22:36:02.925686600 PDT","1.952504800","0.000866300","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"108","May 24, 2022 22:36:02.925687600 PDT","1.952505800","0.000001000","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"109","May 24, 2022 22:36:02.925688200 PDT","1.952506400","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"110","May 24, 2022 22:36:02.927133800 PDT","1.953952000","0.001445600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"111","May 24, 2022 22:36:02.927134800 PDT","1.953953000","0.000001000","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"112","May 24, 2022 22:36:02.927135400 PDT","1.953953600","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"113","May 24, 2022 22:36:02.927790100 PDT","1.954608300","0.000654700","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"114","May 24, 2022 22:36:02.927791000 PDT","1.954609200","0.000000900","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"115","May 24, 2022 22:36:02.927791600 PDT","1.954609800","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"116","May 24, 2022 22:36:02.927792200 PDT","1.954610400","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"117","May 24, 2022 22:36:02.927792800 PDT","1.954611000","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"118","May 24, 2022 22:36:02.927913200 PDT","1.954731400","0.000120400","172.17.0.2","74.125.157.138","17","75","eth:ethertype:ip:udp:data","33"
"119","May 24, 2022 22:36:02.928950400 PDT","1.955768600","0.001037200","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"120","May 24, 2022 22:36:02.928951300 PDT","1.955769500","0.000000900","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"121","May 24, 2022 22:36:02.928952000 PDT","1.955770200","0.000000700","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"122","May 24, 2022 22:36:02.930031600 PDT","1.956849800","0.001079600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"123","May 24, 2022 22:36:02.930033100 PDT","1.956851300","0.000001500","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"124","May 24, 2022 22:36:02.930033700 PDT","1.956851900","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"125","May 24, 2022 22:36:02.930034300 PDT","1.956852500","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"126","May 24, 2022 22:36:02.930034900 PDT","1.956853100","0.000000600","74.125.157.138","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"127","May 24, 2022 22:36:02.930283700 PDT","1.957101900","0.000248800","172.17.0.2","74.125.157.138","17","75","eth:ethertype:ip:udp:data","33"
