frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"103","May 24, 2022 22:46:29.407305900 PDT","1.918127400","0.000144300","172.17.0.2","142.250.217.134","6","583","eth:ethertype:ip:tcp:tls",
"104","May 24, 2022 22:46:29.408076500 PDT","1.918898000","0.000770600","142.250.68.86","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29"
"105","May 24, 2022 22:46:29.408236900 PDT","1.919058400","0.000160400","172.17.0.2","142.250.68.86","17","75","eth:ethertype:ip:udp:data","33"
"106","May 24, 2022 22:46:29.409254100 PDT","1.920075600","0.001017200","142.250.68.86","172.17.0.2","17","1288","eth:ethertype:ip:udp:data","1246"
"107","May 24, 2022 22:46:29.409429900 PDT","1.920251400","0.000175800","172.17.0.2","142.250.68.86","17","79","eth:ethertype:ip:udp:data","37"
"108","May 24, 2022 22:46:29.409689700 PDT","1.920511200","0.000259800","142.250.68.86","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"109","May 24, 2022 22:46:29.409691100 PDT","1.920512600","0.000001400","142.250.68.86","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"110","May 24, 2022 22:46:29.409692100 PDT","1.920513600","0.000001000","142.250.68.86","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"111","May 24, 2022 22:46:29.409693100 PDT","1.920514600","0.000001000","142.250.68.86","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"112","May 24, 2022 22:46:29.409694200 PDT","1.920515700","0.000001100","142.250.68.86","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"113","May 24, 2022 22:46:29.409695200 PDT","1.920516700","0.000001000","142.250.68.86","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"114","May 24, 2022 22:46:29.409696100 PDT","1.920517600","0.000000900","142.250.68.86","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"115","May 24, 2022 22:46:29.409709400 PDT","1.920530900","0.000013300","142.250.68.86","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"116","May 24, 2022 22:46:29.409710300 PDT","1.920531800","0.000000900","142.250.68.86","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"117","May 24, 2022 22:46:29.410392900 PDT","1.921214400","0.000682600","172.17.0.2","142.250.68.86","17","75","eth:ethertype:ip:udp:data","33"
"118","May 24, 2022 22:46:29.410444600 PDT","1.921266100","0.000051700","172.17.0.2","142.250.68.86","17","75","eth:ethertype:ip:udp:data","33"
"119","May 24, 2022 22:46:29.410482000 PDT","1.921303500","0.000037400","172.17.0.2","142.250.68.86","17","75","eth:ethertype:ip:udp:data","33"
"120","May 24, 2022 22:46:29.410516900 PDT","1.921338400","0.000034900","172.17.0.2","142.250.68.86","17","75","eth:ethertype:ip:udp:data","33"
"121","May 24, 2022 22:46:29.412436600 PDT","1.923258100","0.001919700","142.250.72.174","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29"
"122","May 24, 2022 22:46:29.412570500 PDT","1.923392000","0.000133900","142.250.72.174","172.17.0.2","17","112","eth:ethertype:ip:udp:data","70"
"123","May 24, 2022 22:46:29.412571400 PDT","1.923392900","0.000000900","142.250.72.174","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"124","May 24, 2022 22:46:29.412607300 PDT","1.923428800","0.000035900","142.250.68.86","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"125","May 24, 2022 22:46:29.412608200 PDT","1.923429700","0.000000900","142.250.68.86","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"126","May 24, 2022 22:46:29.412661000 PDT","1.923482500","0.000052800","172.17.0.2","142.250.72.174","17","78","eth:ethertype:ip:udp:data","36"
"127","May 24, 2022 22:46:29.413822700 PDT","1.924644200","0.001161700","142.250.72.174","172.17.0.2","17","239","eth:ethertype:ip:udp:data","197"
"128","May 24, 2022 22:46:29.413889300 PDT","1.924710800","0.000066600","172.17.0.2","142.250.68.86","17","75","eth:ethertype:ip:udp:data","33"
"129","May 24, 2022 22:46:29.414161700 PDT","1.924983200","0.000272400","142.250.68.86","172.17.0.2","17","996","eth:ethertype:ip:udp:data","954"
"130","May 24, 2022 22:46:29.414178300 PDT","1.924999800","0.000016600","172.17.0.2","142.250.72.174","17","78","eth:ethertype:ip:udp:data","36"
"131","May 24, 2022 22:46:29.414266000 PDT","1.925087500","0.000087700","172.17.0.2","142.250.68.86","17","75","eth:ethertype:ip:udp:data","33"
"132","May 24, 2022 22:46:29.414449100 PDT","1.925270600","0.000183100","142.250.72.174","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"133","May 24, 2022 22:46:29.423022700 PDT","1.933844200","0.008573600","172.17.0.2","142.250.72.174","17","75","eth:ethertype:ip:udp:data","33"
"134","May 24, 2022 22:46:29.425611900 PDT","1.936433400","0.002589200","142.251.40.33","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"135","May 24, 2022 22:46:29.425612900 PDT","1.936434400","0.000001000","142.251.40.33","172.17.0.2","17","638","eth:ethertype:ip:udp:data","596"
"136","May 24, 2022 22:46:29.426562200 PDT","1.937383700","0.000949300","142.250.217.134","172.17.0.2","6","66","eth:ethertype:ip:tcp",
