frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"18","May 24, 2022 22:40:30.357951100 PDT","0.038658400","0.000005700","142.250.72.227","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"19","May 24, 2022 22:40:30.358006600 PDT","0.038713900","0.000055500","142.250.72.227","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"20","May 24, 2022 22:40:30.358028300 PDT","0.038735600","0.000021700","142.250.72.227","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"21","May 24, 2022 22:40:30.358098500 PDT","0.038805800","0.000070200","142.250.72.227","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"22","May 24, 2022 22:40:30.358099300 PDT","0.038806600","0.000000800","142.250.72.227","172.17.0.2","17","1207","eth:ethertype:ip:udp:data","1165"
"23","May 24, 2022 22:40:30.358149600 PDT","0.038856900","0.000050300","172.17.0.2","142.250.72.227","17","75","eth:ethertype:ip:udp:data","33"
"24","May 24, 2022 22:40:30.358225100 PDT","0.038932400","0.000075500","172.17.0.2","142.250.72.227","17","75","eth:ethertype:ip:udp:data","33"
"25","May 24, 2022 22:40:30.358283100 PDT","0.038990400","0.000058000","172.17.0.2","142.250.72.227","17","75","eth:ethertype:ip:udp:data","33"
"26","May 24, 2022 22:40:30.358355700 PDT","0.039063000","0.000072600","172.17.0.2","142.250.72.227","17","75","eth:ethertype:ip:udp:data","33"
"27","May 24, 2022 22:40:30.358420500 PDT","0.039127800","0.000064800","172.17.0.2","142.250.72.227","17","75","eth:ethertype:ip:udp:data","33"
"28","May 24, 2022 22:40:30.358463300 PDT","0.039170600","0.000042800","172.17.0.2","142.250.72.227","17","75","eth:ethertype:ip:udp:data","33"
"29","May 24, 2022 22:40:30.359317000 PDT","0.040024300","0.000853700","172.17.0.2","172.217.14.86","17","205","eth:ethertype:ip:udp:data","163"
"30","May 24, 2022 22:40:30.366077200 PDT","0.046784500","0.006760200","142.250.72.238","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29"
"31","May 24, 2022 22:40:30.366338100 PDT","0.047045400","0.000260900","142.250.72.238","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"32","May 24, 2022 22:40:30.366339100 PDT","0.047046400","0.000001000","142.250.72.238","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"33","May 24, 2022 22:40:30.366567900 PDT","0.047275200","0.000228800","142.250.72.238","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29"
"34","May 24, 2022 22:40:30.371219700 PDT","0.051927000","0.004651800","172.17.0.2","142.250.72.238","17","75","eth:ethertype:ip:udp:data","33"
"35","May 24, 2022 22:40:30.371493400 PDT","0.052200700","0.000273700","172.17.0.2","142.250.72.238","17","1071","eth:ethertype:ip:udp:data","1029"
"36","May 24, 2022 22:40:30.383818300 PDT","0.064525600","0.012324900","172.17.0.2","142.250.72.227","17","75","eth:ethertype:ip:udp:data","33"
"37","May 24, 2022 22:40:30.388410400 PDT","0.069117700","0.004592100","172.17.0.2","142.251.40.33","17","240","eth:ethertype:ip:udp:data","198"
"38","May 24, 2022 22:40:30.410031000 PDT","0.090738300","0.021620600","142.251.40.33","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"39","May 24, 2022 22:40:30.411709900 PDT","0.092417200","0.001678900","172.17.0.2","142.251.40.33","17","1292","eth:ethertype:ip:udp:data","1250"
"40","May 24, 2022 22:40:30.413049100 PDT","0.093756400","0.001339200","172.217.14.86","172.17.0.2","17","69","eth:ethertype:ip:udp:data","27"
"41","May 24, 2022 22:40:30.413107400 PDT","0.093814700","0.000058300","142.251.40.33","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"42","May 24, 2022 22:40:30.413108900 PDT","0.093816200","0.000001500","142.251.40.33","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"43","May 24, 2022 22:40:30.413120500 PDT","0.093827800","0.000011600","142.250.72.238","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29"
"44","May 24, 2022 22:40:30.413121500 PDT","0.093828800","0.000001000","142.250.72.238","172.17.0.2","17","113","eth:ethertype:ip:udp:data","71"
"45","May 24, 2022 22:40:30.413122200 PDT","0.093829500","0.000000700","142.250.72.238","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"46","May 24, 2022 22:40:30.413122900 PDT","0.093830200","0.000000700","142.250.72.238","172.17.0.2","17","242","eth:ethertype:ip:udp:data","200"
"47","May 24, 2022 22:40:30.413162200 PDT","0.093869500","0.000039300","142.250.72.238","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"48","May 24, 2022 22:40:30.413164900 PDT","0.093872200","0.000002700","172.217.14.86","172.17.0.2","17","69","eth:ethertype:ip:udp:data","27"
"49","May 24, 2022 22:40:30.413166000 PDT","0.093873300","0.000001100","172.217.14.86","172.17.0.2","17","1288","eth:ethertype:ip:udp:data","1246"
"50","May 24, 2022 22:40:30.413276800 PDT","0.093984100","0.000110800","172.217.14.86","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"51","May 24, 2022 22:40:30.413277700 PDT","0.093985000","0.000000900","172.217.14.86","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"52","May 24, 2022 22:40:30.413282800 PDT","0.093990100","0.000005100","172.217.14.86","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"53","May 24, 2022 22:40:30.413302400 PDT","0.094009700","0.000019600","172.17.0.2","172.217.14.86","17","75","eth:ethertype:ip:udp:data","33"
"54","May 24, 2022 22:40:30.413336600 PDT","0.094043900","0.000034200","172.217.14.86","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"55","May 24, 2022 22:40:30.413337900 PDT","0.094045200","0.000001300","172.217.14.86","172.17.0.2","17","719","eth:ethertype:ip:udp:data","677"
"56","May 24, 2022 22:40:30.413443300 PDT","0.094150600","0.000105400","172.17.0.2","172.217.14.86","17","77","eth:ethertype:ip:udp:data","35"
"57","May 24, 2022 22:40:30.413502000 PDT","0.094209300","0.000058700","142.250.72.238","172.17.0.2","17","121","eth:ethertype:ip:udp:data","79"
"58","May 24, 2022 22:40:30.413503100 PDT","0.094210400","0.000001100","142.250.72.238","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"59","May 24, 2022 22:40:30.413516800 PDT","0.094224100","0.000013700","172.17.0.2","172.217.14.86","17","75","eth:ethertype:ip:udp:data","33"
"60","May 24, 2022 22:40:30.413567500 PDT","0.094274800","0.000050700","172.17.0.2","172.217.14.86","17","75","eth:ethertype:ip:udp:data","33"
"61","May 24, 2022 22:40:30.413715600 PDT","0.094422900","0.000148100","172.17.0.2","142.251.40.33","17","83","eth:ethertype:ip:udp:data","41"
"62","May 24, 2022 22:40:30.413908400 PDT","0.094615700","0.000192800","172.17.0.2","142.250.72.238","17","78","eth:ethertype:ip:udp:data","36"
"63","May 24, 2022 22:40:30.414026400 PDT","0.094733700","0.000118000","172.17.0.2","142.250.72.238","17","78","eth:ethertype:ip:udp:data","36"
"64","May 24, 2022 22:40:30.414124500 PDT","0.094831800","0.000098100","172.17.0.2","142.250.72.238","17","78","eth:ethertype:ip:udp:data","36"
"65","May 24, 2022 22:40:30.417251400 PDT","0.097958700","0.003126900","142.250.72.227","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"66","May 24, 2022 22:40:30.418840600 PDT","0.099547900","0.001589200","172.17.0.2","142.250.72.238","17","75","eth:ethertype:ip:udp:data","33"
