frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"62","May 24, 2022 22:53:11.152447200 PDT","1.849431200","0.000249300","142.251.40.33","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"63","May 24, 2022 22:53:11.152449000 PDT","1.849433000","0.000001800","142.251.40.33","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"64","May 24, 2022 22:53:11.152882000 PDT","1.849866000","0.000433000","172.17.0.2","142.251.40.33","17","83","eth:ethertype:ip:udp:data","41"
"65","May 24, 2022 22:53:11.156944400 PDT","1.853928400","0.004062400","142.250.189.14","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29"
"66","May 24, 2022 22:53:11.157083700 PDT","1.854067700","0.000139300","172.17.0.2","142.250.189.14","17","76","eth:ethertype:ip:udp:data","34"
"67","May 24, 2022 22:53:11.157403400 PDT","1.854387400","0.000319700","142.250.189.14","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"68","May 24, 2022 22:53:11.157404300 PDT","1.854388300","0.000000900","142.250.189.14","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"69","May 24, 2022 22:53:11.157404900 PDT","1.854388900","0.000000600","142.250.189.14","172.17.0.2","17","71","eth:ethertype:ip:udp:data","29"
"70","May 24, 2022 22:53:11.157527300 PDT","1.854511300","0.000122400","172.17.0.2","142.250.189.14","17","76","eth:ethertype:ip:udp:data","34"
"71","May 24, 2022 22:53:11.162765200 PDT","1.859749200","0.005237900","172.17.0.2","142.250.189.22","17","75","eth:ethertype:ip:udp:data","33"
"72","May 24, 2022 22:53:11.167650200 PDT","1.864634200","0.004885000","172.17.0.2","142.250.189.14","17","1019","eth:ethertype:ip:udp:data","977"
"73","May 24, 2022 22:53:11.168978600 PDT","1.865962600","0.001328400","172.17.0.2","142.250.189.22","17","207","eth:ethertype:ip:udp:data","165"
"74","May 24, 2022 22:53:11.178252600 PDT","1.875236600","0.009274000","172.17.0.2","172.217.14.99","17","75","eth:ethertype:ip:udp:data","33"
"75","May 24, 2022 22:53:11.189910300 PDT","1.886894300","0.011657700","172.17.0.2","172.217.14.78","17","1292","eth:ethertype:ip:udp:data","1250"
"76","May 24, 2022 22:53:11.191058700 PDT","1.888042700","0.001148400","172.17.0.2","142.250.72.238","17","1292","eth:ethertype:ip:udp:data","1250"
"77","May 24, 2022 22:53:11.191432800 PDT","1.888416800","0.000374100","172.17.0.2","142.250.217.142","17","1292","eth:ethertype:ip:udp:data","1250"
"78","May 24, 2022 22:53:11.191785300 PDT","1.888769300","0.000352500","172.17.0.2","142.250.217.142","17","1292","eth:ethertype:ip:udp:data","1250"
"79","May 24, 2022 22:53:11.201944100 PDT","1.898928100","0.010158800","142.250.189.22","172.17.0.2","17","1288","eth:ethertype:ip:udp:data","1246"
"80","May 24, 2022 22:53:11.201945300 PDT","1.898929300","0.000001200","142.250.189.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"81","May 24, 2022 22:53:11.201945900 PDT","1.898929900","0.000000600","142.250.189.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"82","May 24, 2022 22:53:11.201946600 PDT","1.898930600","0.000000700","142.250.189.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"83","May 24, 2022 22:53:11.201947200 PDT","1.898931200","0.000000600","142.250.189.22","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"84","May 24, 2022 22:53:11.201976500 PDT","1.898960500","0.000029300","142.250.189.22","172.17.0.2","17","903","eth:ethertype:ip:udp:data","861"
"85","May 24, 2022 22:53:11.201977400 PDT","1.898961400","0.000000900","142.250.189.22","172.17.0.2","17","67","eth:ethertype:ip:udp:data","25"
"86","May 24, 2022 22:53:11.202046100 PDT","1.899030100","0.000068700","142.250.189.14","172.17.0.2","17","263","eth:ethertype:ip:udp:data","221"
"87","May 24, 2022 22:53:11.202046900 PDT","1.899030900","0.000000800","142.250.189.14","172.17.0.2","17","83","eth:ethertype:ip:udp:data","41"
"88","May 24, 2022 22:53:11.202047600 PDT","1.899031600","0.000000700","142.250.189.14","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"89","May 24, 2022 22:53:11.202160900 PDT","1.899144900","0.000113300","142.251.40.33","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"90","May 24, 2022 22:53:11.202165800 PDT","1.899149800","0.000004900","142.250.189.14","172.17.0.2","17","68","eth:ethertype:ip:udp:data","26"
"91","May 24, 2022 22:53:11.202322100 PDT","1.899306100","0.000156300","172.17.0.2","142.250.189.22","17","77","eth:ethertype:ip:udp:data","35"
"92","May 24, 2022 22:53:11.202387000 PDT","1.899371000","0.000064900","172.17.0.2","142.250.189.22","17","75","eth:ethertype:ip:udp:data","33"
"93","May 24, 2022 22:53:11.202425900 PDT","1.899409900","0.000038900","172.17.0.2","142.250.189.22","17","75","eth:ethertype:ip:udp:data","33"
"94","May 24, 2022 22:53:11.202463100 PDT","1.899447100","0.000037200","172.17.0.2","142.250.189.22","17","75","eth:ethertype:ip:udp:data","33"
"95","May 24, 2022 22:53:11.202535600 PDT","1.899519600","0.000072500","172.17.0.2","142.250.189.14","17","80","eth:ethertype:ip:udp:data","38"
"96","May 24, 2022 22:53:11.202586400 PDT","1.899570400","0.000050800","172.17.0.2","142.250.189.14","17","80","eth:ethertype:ip:udp:data","38"
"97","May 24, 2022 22:53:11.205911500 PDT","1.902895500","0.003325100","172.17.0.2","142.251.40.33","17","83","eth:ethertype:ip:udp:data","41"
"98","May 24, 2022 22:53:11.214127000 PDT","1.911111000","0.008215500","142.250.189.14","172.17.0.2","17","120","eth:ethertype:ip:udp:data","78"
