frame.number,frame.time,frame.time_relative,frame.time_delta,ip.src,ip.dst,ip.proto,frame.len,frame.protocols,data.len
"2901","May 24, 2022 23:05:45.349371100 PDT","18.575151700","0.000000900","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2902","May 24, 2022 23:05:45.349371800 PDT","18.575152400","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2903","May 24, 2022 23:05:45.349372400 PDT","18.575153000","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2904","May 24, 2022 23:05:45.349373000 PDT","18.575153600","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2905","May 24, 2022 23:05:45.349373700 PDT","18.575154300","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2906","May 24, 2022 23:05:45.349374300 PDT","18.575154900","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2907","May 24, 2022 23:05:45.349374900 PDT","18.575155500","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2908","May 24, 2022 23:05:45.349378900 PDT","18.575159500","0.000004000","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2909","May 24, 2022 23:05:45.349379500 PDT","18.575160100","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2910","May 24, 2022 23:05:45.349452800 PDT","18.575233400","0.000073300","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2911","May 24, 2022 23:05:45.349454100 PDT","18.575234700","0.000001300","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2912","May 24, 2022 23:05:45.349455000 PDT","18.575235600","0.000000900","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2913","May 24, 2022 23:05:45.349455900 PDT","18.575236500","0.000000900","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2914","May 24, 2022 23:05:45.349465300 PDT","18.575245900","0.000009400","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2915","May 24, 2022 23:05:45.349466000 PDT","18.575246600","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2916","May 24, 2022 23:05:45.349490800 PDT","18.575271400","0.000024800","172.17.0.2","74.125.157.102","17","79","eth:ethertype:ip:udp:data","37"
"2917","May 24, 2022 23:05:45.349675400 PDT","18.575456000","0.000184600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2918","May 24, 2022 23:05:45.349676600 PDT","18.575457200","0.000001200","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2919","May 24, 2022 23:05:45.349677400 PDT","18.575458000","0.000000800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2920","May 24, 2022 23:05:45.349678200 PDT","18.575458800","0.000000800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2921","May 24, 2022 23:05:45.349678900 PDT","18.575459500","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2922","May 24, 2022 23:05:45.349679700 PDT","18.575460300","0.000000800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2923","May 24, 2022 23:05:45.349680500 PDT","18.575461100","0.000000800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2924","May 24, 2022 23:05:45.349681300 PDT","18.575461900","0.000000800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2925","May 24, 2022 23:05:45.349709300 PDT","18.575489900","0.000028000","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2926","May 24, 2022 23:05:45.349710100 PDT","18.575490700","0.000000800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2927","May 24, 2022 23:05:45.349710800 PDT","18.575491400","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2928","May 24, 2022 23:05:45.349711700 PDT","18.575492300","0.000000900","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2929","May 24, 2022 23:05:45.349712600 PDT","18.575493200","0.000000900","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2930","May 24, 2022 23:05:45.349713400 PDT","18.575494000","0.000000800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2931","May 24, 2022 23:05:45.349777200 PDT","18.575557800","0.000063800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2932","May 24, 2022 23:05:45.349939600 PDT","18.575720200","0.000162400","172.17.0.2","74.125.157.102","17","79","eth:ethertype:ip:udp:data","37"
"2933","May 24, 2022 23:05:45.350120800 PDT","18.575901400","0.000181200","172.17.0.2","74.125.157.102","17","80","eth:ethertype:ip:udp:data","38"
"2934","May 24, 2022 23:05:45.350317000 PDT","18.576097600","0.000196200","172.17.0.2","74.125.157.102","17","80","eth:ethertype:ip:udp:data","38"
"2935","May 24, 2022 23:05:45.358714700 PDT","18.584495300","0.008397700","172.17.0.2","74.125.157.102","17","81","eth:ethertype:ip:udp:data","39"
"2936","May 24, 2022 23:05:45.361745800 PDT","18.587526400","0.003031100","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2937","May 24, 2022 23:05:45.361746800 PDT","18.587527400","0.000001000","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2938","May 24, 2022 23:05:45.361747400 PDT","18.587528000","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2939","May 24, 2022 23:05:45.361748000 PDT","18.587528600","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2940","May 24, 2022 23:05:45.361748600 PDT","18.587529200","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2941","May 24, 2022 23:05:45.361749200 PDT","18.587529800","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2942","May 24, 2022 23:05:45.361749800 PDT","18.587530400","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2943","May 24, 2022 23:05:45.361750400 PDT","18.587531000","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2944","May 24, 2022 23:05:45.361756700 PDT","18.587537300","0.000006300","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2945","May 24, 2022 23:05:45.361757400 PDT","18.587538000","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2946","May 24, 2022 23:05:45.361758000 PDT","18.587538600","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2947","May 24, 2022 23:05:45.361891700 PDT","18.587672300","0.000133700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2948","May 24, 2022 23:05:45.361892800 PDT","18.587673400","0.000001100","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2949","May 24, 2022 23:05:45.361893700 PDT","18.587674300","0.000000900","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2950","May 24, 2022 23:05:45.361894400 PDT","18.587675000","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2951","May 24, 2022 23:05:45.361895100 PDT","18.587675700","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2952","May 24, 2022 23:05:45.361954100 PDT","18.587734700","0.000059000","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2953","May 24, 2022 23:05:45.361955000 PDT","18.587735600","0.000000900","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2954","May 24, 2022 23:05:45.361955700 PDT","18.587736300","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2955","May 24, 2022 23:05:45.361962000 PDT","18.587742600","0.000006300","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2956","May 24, 2022 23:05:45.361964900 PDT","18.587745500","0.000002900","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2957","May 24, 2022 23:05:45.362020100 PDT","18.587800700","0.000055200","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2958","May 24, 2022 23:05:45.362021000 PDT","18.587801600","0.000000900","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2959","May 24, 2022 23:05:45.362135900 PDT","18.587916500","0.000114900","172.17.0.2","74.125.157.102","17","82","eth:ethertype:ip:udp:data","40"
"2960","May 24, 2022 23:05:45.362200200 PDT","18.587980800","0.000064300","172.17.0.2","74.125.157.102","17","87","eth:ethertype:ip:udp:data","45"
"2961","May 24, 2022 23:05:45.362233300 PDT","18.588013900","0.000033100","172.17.0.2","74.125.157.102","17","82","eth:ethertype:ip:udp:data","40"
"2962","May 24, 2022 23:05:45.362258200 PDT","18.588038800","0.000024900","172.17.0.2","74.125.157.102","17","82","eth:ethertype:ip:udp:data","40"
"2963","May 24, 2022 23:05:45.362379700 PDT","18.588160300","0.000121500","172.17.0.2","74.125.157.102","17","82","eth:ethertype:ip:udp:data","40"
"2964","May 24, 2022 23:05:45.366390100 PDT","18.592170700","0.004010400","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2965","May 24, 2022 23:05:45.366391200 PDT","18.592171800","0.000001100","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2966","May 24, 2022 23:05:45.366392000 PDT","18.592172600","0.000000800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2967","May 24, 2022 23:05:45.366393300 PDT","18.592173900","0.000001300","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2968","May 24, 2022 23:05:45.366394000 PDT","18.592174600","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2969","May 24, 2022 23:05:45.366394800 PDT","18.592175400","0.000000800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2970","May 24, 2022 23:05:45.366395500 PDT","18.592176100","0.000000700","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2971","May 24, 2022 23:05:45.366396100 PDT","18.592176700","0.000000600","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2972","May 24, 2022 23:05:45.366404300 PDT","18.592184900","0.000008200","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2973","May 24, 2022 23:05:45.366405200 PDT","18.592185800","0.000000900","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
"2974","May 24, 2022 23:05:45.366406000 PDT","18.592186600","0.000000800","74.125.157.102","172.17.0.2","17","1292","eth:ethertype:ip:udp:data","1250"
